title,addr1,addr2,full_address,areacode,sigungucode,mapx,mapy,theme,overview,tel,firstimage,contentid
무봉산 자연휴양림,경기도 화성시 동탄순환대로24길 185 (중동),,경기도 화성시 동탄순환대로24길 185 (중동),,,127.12734216370909,37.20863656287307,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/93/3392093_image2_1.jpg,3392732
무주 향로산 자연휴양림,전북특별자치도 무주군 무주읍 무학로 153-36,,전북특별자치도 무주군 무주읍 무학로 153-36,37,5,127.6699125722,36.0240523805,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,http://tong.visitkorea.or.kr/cms/resource/62/3562062_image2_1.jpg,2706626
문성자연휴양림,충청북도 충주시 노은면 우성1길 191,(노은면),충청북도 충주시 노은면 우성1길 191 (노은면),,,127.752628472458,37.0282569918889,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,,2022050
문수산 자연휴양림 야영장,경상북도 봉화군 봉성면 시거리길 378,,경상북도 봉화군 봉성면 시거리길 378,,,128.8325146653,36.9451306788,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/44/2792744_image2_1.jpg,2792288
문수산자연휴양림,경상북도 봉화군 봉성면 시거리길 378,,경상북도 봉화군 봉성면 시거리길 378,,,128.83251466531934,36.945130678828356,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/41/3500541_image2_1.jpg,3030567
미숭산자연휴양림,경상북도 고령군 낫질로 672-99,,경상북도 고령군 낫질로 672-99,,,128.2035074817,35.7508312498,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/56/3032756_image2_1.jpg,3032775
민주지산 자연휴양림,충청북도 영동군 용화면 휴양림길 60,,충청북도 영동군 용화면 휴양림길 60,33,4,127.8243924940,36.0534823501,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,http://tong.visitkorea.or.kr/cms/resource/72/3335672_image2_1.JPG,407414
밀양 도래재 자연휴양림,경상남도 밀양시 도래재로 462,,경상남도 밀양시 도래재로 462,,,128.939124225235,35.5565301832829,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/38/4054738_image2_1.jpg,2858372
바라산자연휴양림,경기도 의왕시 바라산로 84 (학의동),,경기도 의왕시 바라산로 84 (학의동),,,127.0193169915,37.3731008542,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/78/4077178_image2_1.jpg,2742259
박달재자연휴양림,충청북도 제천시 백운면 금봉로 223,,충청북도 제천시 백운면 금봉로 223,33,7,128.0455253163,37.1475999931,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,http://tong.visitkorea.or.kr/cms/resource/39/3061139_image2_1.JPG,125422
방태산 자연휴양림 캠핑장,강원특별자치도 인제군 기린면 방태산길 377,,강원특별자치도 인제군 기린면 방태산길 377,32,10,128.3995675048,37.9223698456,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,http://tong.visitkorea.or.kr/cms/resource/22/2762322_image2_1.JPG,2761876
방화동자연휴양림·가족휴가촌,전북특별자치도 장수군 번암면 방화동로 778,,전북특별자치도 장수군 번암면 방화동로 778,37,11,127.5291060762,35.5897575387,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,http://tong.visitkorea.or.kr/cms/resource/01/3555101_image2_1.jpg,1623888
백아산자연휴양림,전라남도 화순군 백아면 수양로 353,,전라남도 화순군 백아면 수양로 353,38,24,127.1787786835,35.1600250519,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,http://tong.visitkorea.or.kr/cms/resource/24/3061324_image2_1.jpg,127478
백야자연휴양림,충청북도 음성군 금왕읍 백야리,산13,충청북도 음성군 금왕읍 백야리 산13,,,127.6097,36.9573,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,,2761716
백야자연휴양림 오토캠핑장,충청북도 음성군 금왕읍 백야로 461-97,,충청북도 음성군 금왕읍 백야로 461-97,33,6,127.6090922586,36.9568306099,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,http://tong.visitkorea.or.kr/cms/resource/67/2747867_image2_1.jpg,2747473
백운산자연휴양림,전라남도 광양시 옥룡면 백계로 405,,전라남도 광양시 옥룡면 백계로 405,,,127.597649087246,35.0564579453549,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,,126960
변산자연휴양림,전북특별자치도 부안군 변산면 변산로 3768,(변산면),전북특별자치도 부안군 변산면 변산로 3768 (변산면),,,126.525174112482,35.5815507964309,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/80/3499880_image2_1.jpg,2031650
보현산 자연휴양림,경상북도 영천시 화북면 배나무정길 334,,경상북도 영천시 화북면 배나무정길 334,,,128.97822455556286,36.1423864620149,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/45/3407145_image2_1.jpg,3407187
보현산자연휴양림 산림복합체험관,경상북도 영천시 화북면 배나무정길 334,,경상북도 영천시 화북면 배나무정길 334,,,128.9786275278,36.1416418515,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/62/3578262_image2_1.jpg,3081630
봉수산자연휴양림&수목원,충청남도 예산군 대흥면 임존성길 153,,충청남도 예산군 대흥면 임존성길 153,34,11,126.7808822465,36.5984515604,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,http://tong.visitkorea.or.kr/cms/resource/49/3591049_image2_1.jpg,407267
봉황산자연휴양림,전라남도 여수시 돌산읍 대복길 160,,전라남도 여수시 돌산읍 대복길 160,,,127.758109,34.613572,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/46/3552346_image2_1.JPG,2784672
봉황자연휴양림,충청북도 충주시 가금면 수룡봉황길 540,,충청북도 충주시 가금면 수룡봉황길 540,33,11,127.8246921445,37.0601643172,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,http://tong.visitkorea.or.kr/cms/resource/16/3061916_image2_1.jpg,125423
봉황자연휴양림 숲속야영장,충청북도 충주시 수룡봉황길 540 봉황자연휴양림,,충청북도 충주시 수룡봉황길 540 봉황자연휴양림,33,11,127.8306028390,37.0561260018,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,http://tong.visitkorea.or.kr/cms/resource/11/2907811_image2_1.jpg,2907814
불정자연휴양림,경상북도 문경시 불정길 180 (불정동),,경상북도 문경시 불정길 180 (불정동),,,128.1366005333,36.6223007774,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/83/1070183_image2_1.jpg,125407
붉은오름자연휴양림,제주특별자치도 서귀포시 표선면 남조로 1487-73,,제주특별자치도 서귀포시 표선면 남조로 1487-73,39,3,126.6742707606,33.3952748674,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,http://tong.visitkorea.or.kr/cms/resource/70/3023770_image2_1.jpg,1898484
비슬산자연휴양림,대구광역시 달성군 유가읍 일연선사길 99,(관리사무소),대구광역시 달성군 유가읍 일연선사길 99 (관리사무소),,,128.51290162226678,35.69001154791892,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/02/3496902_image2_1.jpg,125406
비학산자연휴양림,경상북도 포항시 북구 기북면 비학산길 302,,경상북도 포항시 북구 기북면 비학산길 302,,,129.2111069434,36.1470351004,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/25/2753225_image2_1.jpg,2752702
사천케이블카 자연휴양림,경상남도 사천시 실안길 242-45,,경상남도 사천시 실안길 242-45,,,128.0570483840,34.9503606419,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/53/2909553_image2_1.JPG,2909558
산삼 자연휴양림,경상남도 함양군 서상면 가르내길 202-1,,경상남도 함양군 서상면 가르내길 202-1,,,127.658028,35.697719,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/07/3377507_image2_1.JPG,3377214
산수유 자연휴양림,전라남도 구례군 산동면 정산길 251,,전라남도 구례군 산동면 정산길 251,,,127.46251556232022,35.30096853042996,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/15/3376915_image2_1.JPG,3376911
삼척활기자연휴양림,강원특별자치도 삼척시 미로면 준경길 651-59,,강원특별자치도 삼척시 미로면 준경길 651-59,,,129.060103327678,37.3819531036756,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/40/3503940_image2_1.jpg,2776832
삽살개가 마중하고 제주마가 배웅하는 천연기념물센터에서 장태산자연휴양림까지,,,,,,127.3923871768,36.3677467100,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,,1927292
상당산성 자연휴양림,충청북도 청주시 청원구 내수읍 덕암2길 162,,충청북도 청주시 청원구 내수읍 덕암2길 162,,,127.54541569225923,36.68279640025074,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/74/3071074_image2_1.JPG,3071086
생거진천 자연휴양림,충청북도 진천군 백곡면 명암길 435-135,,충청북도 진천군 백곡면 명암길 435-135,33,8,127.3901878870,36.9241498594,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,http://tong.visitkorea.or.kr/cms/resource/00/3465400_image2_1.JPG,2769739
서귀포자연휴양림,제주특별자치도 서귀포시 1100로 882,,제주특별자치도 서귀포시 1100로 882,39,3,126.4630826543,33.3108197268,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,http://tong.visitkorea.or.kr/cms/resource/27/3023727_image2_1.jpg,128175
서운산자연휴양림,경기도 안성시 금광면 배티로 185-39,,경기도 안성시 금광면 배티로 185-39,,,127.31375589323744,36.94238468289638,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/07/3494707_image2_1.jpg,2747164
석모도 자연휴양림,인천광역시 강화군 삼산면 삼산서로 39-75,,인천광역시 강화군 삼산면 삼산서로 39-75,,,126.315349264122,37.6994327539923,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/42/3528542_image2_1.jpg,2490906
선암 자연휴양림,전북특별자치도 김제시 금구면 월전로 299,,전북특별자치도 김제시 금구면 월전로 299,,,127.0404073357155,35.76563807657841,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/45/3361445_image2_1.JPG,3361444
설매재자연휴양림,경기도 양평군 옥천면 용천로 510,(옥천면),경기도 양평군 옥천면 용천로 510 (옥천면),,,127.512550295179,37.5561440724002,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/21/3507021_image2_1.jpg,127170
성불산자연휴양림,충청북도 괴산군 괴산읍 충민로기곡길 78,,충청북도 괴산군 괴산읍 충민로기곡길 78,,,127.861785180611,36.8156485670901,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/50/4041850_image2_1.jpg,2379537
성주봉자연휴양림,경상북도 상주시 은척면 성주봉로 3,,경상북도 상주시 은척면 성주봉로 3,35,9,128.0391767916,36.5322955079,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,http://tong.visitkorea.or.kr/cms/resource/16/3579416_image2_1.jpg,252565
성주봉자연휴양림 야영장,경상북도 상주시 은척면 성주봉로 3,,경상북도 상주시 은척면 성주봉로 3,,,128.0407566335,36.5335969291,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/49/4095949_image2_1.jpg,2743198
성주산자연휴양림,충청남도 보령시 성주면 화장골길 57-228,,충청남도 보령시 성주면 화장골길 57-228,,,126.6640080425,36.3325242244,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,,127382
세아휴양림수목원,경상북도 칠곡군 석적읍 호국로 605-42,,경상북도 칠곡군 석적읍 호국로 605-42,35,22,128.4347612000,36.0330402107,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,http://tong.visitkorea.or.kr/cms/resource/43/3554143_image2_1.JPG,2738090
소백산자연휴양림,충청북도 단양군 영춘면 하리방터길 180,,충청북도 단양군 영춘면 하리방터길 180,,,128.46727270675,37.0607026097995,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,,2761765
소선암자연휴양림,충청북도 단양군 단성면 대잠2길 15,(단성면),충청북도 단양군 단성면 대잠2길 15 (단성면),33,2,128.3095443831,36.9185756949,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,http://tong.visitkorea.or.kr/cms/resource/55/3067555_image2_1.JPG,129193
송이밸리자연휴양림,강원특별자치도 양양군 손양면 고노동길 98-65,,강원특별자치도 양양군 손양면 고노동길 98-65,,,128.621362298701,38.0532825632848,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,,2570330
송정자연휴양림,경상북도 칠곡군 석적읍 반계3길 88,,경상북도 칠곡군 석적읍 반계3길 88,,,128.4416385061,36.0233320968,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/40/4090640_image2_1.jpg,2739399
수도산자연휴양림,경상북도 김천시 대덕면 증산로 326-71,,경상북도 김천시 대덕면 증산로 326-71,35,6,127.9838271989,35.8918230338,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,http://tong.visitkorea.or.kr/cms/resource/01/3402601_image2_1.jpg,2369371
수락 휴(수락산 동막골 자연휴양림),서울특별시 노원구 덕릉로145길 108 (상계동),,서울특별시 노원구 덕릉로145길 108 (상계동),,,127.08995358960279,37.68113744712113,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/09/3504909_image2_1.jpg,3504884
수레의산자연휴양림,충청북도 음성군 생극면 차곡리 산47-1,,충청북도 음성군 생극면 차곡리 산47-1,,,127.6525739479,37.0380484063,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/12/3064412_image2_1.JPG,632059
수레의산자연휴양림 캠핑장,충청북도 음성군 생극면 차생로 310-108,,충청북도 음성군 생극면 차생로 310-108,33,6,127.6530915454,37.0383747962,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,http://tong.visitkorea.or.kr/cms/resource/52/2743352_image2_1.jpg,2743239
순천자연휴양림,전라남도 순천시 서면 청소년수련원길 170,,전라남도 순천시 서면 청소년수련원길 170,,,127.47449529913857,35.043882487899765,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/96/3463996_image2_1.JPG,3464003
순천자연휴양림 야영장,전라남도 순천시 서면 청소년수련원길 170,,전라남도 순천시 서면 청소년수련원길 170,38,11,127.4745139193,35.0439209931,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,http://tong.visitkorea.or.kr/cms/resource/77/2743577_image2_1.JPG,2743272
아산 영인산자연휴양림,충청남도 아산시 영인면 아산온천로 16-26,,충청남도 아산시 영인면 아산온천로 16-26,34,9,126.9505937184,36.8410210525,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,http://tong.visitkorea.or.kr/cms/resource/70/3567670_image2_1.jpg,126899
안동호반자연휴양림,경상북도 안동시 도산면 월천길 100-7,,경상북도 안동시 도산면 월천길 100-7,35,11,128.8288571138,36.7035128842,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,http://tong.visitkorea.or.kr/cms/resource/16/3585716_image2_1.jpg,2436209
안면도자연휴양림,충청남도 태안군 안면읍 안면대로 3195-6,,충청남도 태안군 안면읍 안면대로 3195-6,,,126.358827576291,36.4966991698447,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/40/4057440_image2_1.jpg,125448
양촌자연휴양림,충청남도 논산시 양촌면 매죽헌로1723번길 176-23,,충청남도 논산시 양촌면 매죽헌로1723번길 176-23,34,3,127.2465217151,36.1572796992,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,,2750930
양평 백운봉자연휴양림,경기도 양평군 양평읍 약수사길 78-14,,경기도 양평군 양평읍 약수사길 78-14,31,19,127.5191677381,37.5163754323,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,http://tong.visitkorea.or.kr/cms/resource/01/3040601_image2_1.jpeg,407259
영인산자연휴양림 스카이어드벤처 (영인산 짚라인),충청남도 아산시 영인면 아산온천로 16-26,,충청남도 아산시 영인면 아산온천로 16-26,,,126.9500195093819,36.840594550278894,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/62/3368662_image2_1.jpg,3368691
오도산자연휴양림,경상남도 합천군 봉산면 오도산휴양로 398,,경상남도 합천군 봉산면 오도산휴양로 398,,,128.05388180583805,35.66907418708164,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/75/3502275_image2_1.jpg,127166
옥성자연휴양림,경상북도 구미시 옥성면 휴양림길 150,,경상북도 구미시 옥성면 휴양림길 150,,,128.28442674525,36.2790708500818,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/66/3513466_image2_1.jpg,407291
옥성자연휴양림 야영장,경상북도 구미시 옥성면 휴양림길 150,,경상북도 구미시 옥성면 휴양림길 150,35,4,128.2821816252,36.2825701398,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,http://tong.visitkorea.or.kr/cms/resource/17/2743917_image2_1.jpg,2743744
옥화자연휴양림,충청북도 청주시 상당구 미원면 운암옥화길 140,,충청북도 청주시 상당구 미원면 운암옥화길 140,33,10,127.6958861872,36.5980511753,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,http://tong.visitkorea.or.kr/cms/resource/70/3461470_image2_1.jpg,127080
온빛자연휴양림,충청남도 논산시 벌곡면 황룡재로 480-113,,충청남도 논산시 벌곡면 황룡재로 480-113,,,127.2525338451,36.2028176315,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/89/4110589_image2_1.jpg,2752308
와룡자연휴양림,전북특별자치도 장수군 천천면 비룡로 632,,전북특별자치도 장수군 천천면 비룡로 632,37,11,127.4793053017,35.6812129655,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,http://tong.visitkorea.or.kr/cms/resource/75/3560975_image2_1.jpg,126964
와룡자연휴양림야영장,전북특별자치도 장수군 천천면 비룡로 538-73,,전북특별자치도 장수군 천천면 비룡로 538-73,37,11,127.4719945568,35.6919310660,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,http://tong.visitkorea.or.kr/cms/resource/63/2743963_image2_1.jpg,2743750
완도자연휴양림,전라남도 완도군 완도읍 대야일구1길 115,,전라남도 완도군 완도읍 대야일구1길 115,,,126.7024098831,34.3526688728,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,,2795081
용봉산자연휴양림,충청남도 홍성군 홍북읍 용봉산2길 87,,충청남도 홍성군 홍북읍 용봉산2길 87,34,15,126.6569338469,36.6449829445,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,http://tong.visitkorea.or.kr/cms/resource/35/3340035_image2_1.jpg,125427
용인자연휴양림,경기도 용인시 처인구 모현읍 초부로 220,,경기도 용인시 처인구 모현읍 초부로 220,,,127.267789370109,37.3147911467191,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/69/3493769_image2_1.jpg,809149
용추자연휴양림,경남 함양군 안의면 상원리 1155-1,,경남 함양군 안의면 상원리 1155-1,,,127.7540070000,35.7038530000,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,,127748
용추자연휴양림야영장,경상남도 함양군 안의면 용추휴양림길 260,,경상남도 함양군 안의면 용추휴양림길 260,36,20,127.7540192793,35.7033430813,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,http://tong.visitkorea.or.kr/cms/resource/10/2751110_image2_1.jpg,2750725
용현자연휴양림 야영장,충청남도 서산시 운산면 마애삼존불길 339,,충청남도 서산시 운산면 마애삼존불길 339,,,126.6076395604,36.7518803071,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/33/4099433_image2_1.jpg,2739365
운주산승마자연휴양림,경상북도 영천시 임고면 승마휴양림길 105,,경상북도 영천시 임고면 승마휴양림길 105,,,128.996838486018,36.035371670562,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/78/3502678_image2_1.jpg,1839066
원동자연휴양림,경상남도 양산시 원동면 늘밭로 64,,경상남도 양산시 원동면 늘밭로 64,,,128.934844529231,35.3988180126116,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,,126927
유치자연휴양림,전라남도 장흥군 유치면 휴양림길 154,,전라남도 장흥군 유치면 휴양림길 154,38,20,126.8323800964,34.7680494534,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,http://tong.visitkorea.or.kr/cms/resource/08/3060908_image2_1.jpg,125421
임해자연휴양림,강원특별자치도 강릉시 강동면 율곡로 1715-85,,강원특별자치도 강릉시 강동면 율곡로 1715-85,,,128.998543201835,37.718563921807,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/92/3341692_image2_1.jpg,1870612
입화산자연휴양림,울산광역시 중구 길촌길 335 (다운동),,울산광역시 중구 길촌길 335 (다운동),,,129.280074,35.577964,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/78/3090578_image2_1.JPG,3090595
자굴산 자연휴양림,경상남도 의령군 가례면 자굴산휴양로 23,,경상남도 의령군 가례면 자굴산휴양로 23,,,128.21276671502287,35.378903944834676,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/82/3377482_image2_1.JPG,3377187
장령산자연휴양림,충청북도 옥천군 장령산로 519,,충청북도 옥천군 장령산로 519,,,127.5555948172,36.2464299760,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/25/4095325_image2_1.jpg,127534
장령산자연휴양림 숲속동굴,충청북도 옥천군 군서면 장령산로 519,,충청북도 옥천군 군서면 장령산로 519,,,127.554749585611,36.2448676408954,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/58/4041058_image2_1.jpg,4041053
장태산 자연휴양림 캠핑장,대전광역시 서구 장안로 461 (장안동),,대전광역시 서구 장안로 461 (장안동),,,127.3385546700,36.2209433009,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/89/4099689_image2_1.jpg,2762000
장태산자연휴양림,대전광역시 서구 장안로 461,,대전광역시 서구 장안로 461,,,127.3412573201,36.2159112482,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/42/3569842_image2_1.jpg,129438
장항송림자연휴양림,충청남도 서천군 장항읍 장항산단로34번길 122-16,,충청남도 서천군 장항읍 장항산단로34번길 122-16,34,8,126.6655745301,36.0184827112,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,http://tong.visitkorea.or.kr/cms/resource/72/3529172_image2_1.jpg,1937012
장흥자연휴양림,경기도 양주시 장흥면 권율로 594,,경기도 양주시 장흥면 권율로 594,31,18,126.9685442552,37.7582150989,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,http://tong.visitkorea.or.kr/cms/resource/46/3409546_image2_1.jpg,2751550
제암산자연휴양림,전라남도 보성군 웅치면 대산길 330,,전라남도 보성군 웅치면 대산길 330,38,10,126.9890735769,34.6984876656,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,http://tong.visitkorea.or.kr/cms/resource/66/3511566_image2_1.jpg,125425
제암산자연휴양림 야영장,전라남도 보성군 웅치면 대산길 330,,전라남도 보성군 웅치면 대산길 330,38,10,126.9890735769,34.6984876656,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,http://tong.visitkorea.or.kr/cms/resource/68/2737668_image2_1.jpg,2737336
